symbol,name,sector,exch,price,mktcap_b,pe,pb,roe,ret_3m,ret_6m,ret_12m,above_ma50,above_ma200,rsi,beta,vol_ann,adv_vnd,from_52w_high,from_52w_low,value_score,quality_score,momentum_score,liquidity_score,composite
VJC,Công ty cổ phần Hàng không Vietjet,Hàng không,HOSE,125.0,104183.0,33.51,2.87,8.58,-10.71,4.84,16.08,False,False,57.14,0.65,39.49,164667779400.0,-25.83,26.96,11.4,33.3,62.6,80.9,41.5
VND,Công ty cổ phần Chứng khoán VNDIRECT,Chứng khoán,HOSE,15.85,25270.0,14.41,1.15,8.01,-8.65,-1.46,-39.15,False,False,45.0,1.14,39.43,155862985445.0,-39.15,14.05,52.6,31.6,57.7,79.1,50.9
VNM,Công ty Cổ phần Sữa Việt Nam,Thực phẩm đồ uống,HOSE,61.3,129159.0,13.62,4.18,30.65,7.48,1.94,7.24,True,True,44.16,0.48,29.75,200948663500.0,-13.75,15.1,25.6,96.5,83.7,84.3,73.6
VPB,Ngân hàng Thương mại Cổ phần Việt Nam Thịnh Vượng,Ngân hàng,HOSE,27.4,224927.0,9.07,1.29,14.27,5.18,9.36,-20.09,True,True,74.31,1.2,35.14,425250809875.0,-20.09,16.2,58.6,59.6,88.0,93.9,77.0
VPG,Công ty Cổ phần Tập đoàn Việt Phát,Khác,HOSE,1.72,320.0,,0.16,-63.52,-43.79,-62.53,-81.34,False,False,36.59,0.67,43.68,370052035.0,-81.34,1.18,75.0,0.9,0.9,1.7,18.8
VPI,Công ty cổ phần Phát triển Bất động sản Văn Phú,Khác,HOSE,58.7,19555.0,48.11,3.58,7.44,6.2,14.28,10.38,True,True,63.48,0.51,27.55,142151680585.0,-6.29,24.17,7.5,28.1,90.8,73.9,52.4
VRE,Công ty Cổ phần Vincom Retail,BĐS dân dụng,HOSE,26.3,66465.0,9.26,1.24,13.34,-8.16,13.23,-10.13,True,False,72.09,1.65,51.62,144028581020.0,-37.26,23.47,60.6,56.1,72.5,74.8,62.7
VSC,Công ty cổ phần Container Việt Nam,Vận tải/Cảng,HOSE,13.5,8835.0,19.29,0.93,4.81,-27.03,-38.22,-58.84,False,False,35.71,1.21,48.46,160892359160.0,-58.84,6.3,47.7,14.9,3.5,80.0,29.4
VSH,Công ty Cổ phần Thủy điện Vĩnh Sơn - Sông Hinh,Khác,HOSE,41.3,10229.0,11.32,1.97,17.42,0.09,-0.38,-3.46,True,True,43.75,0.0,13.25,319407195.0,-3.46,6.29,42.4,76.3,74.1,0.9,55.6
VTP,Tổng Công ty cổ phần Bưu chính Viettel,Khác,HOSE,50.4,12295.0,15.18,2.69,17.74,-7.58,-12.12,-22.7,False,False,29.63,0.6,39.27,39768961500.0,-37.62,12.5,26.5,78.9,43.7,49.6,45.4
