symbol,name,sector,exch,price,mktcap_b,pe,pb,roe,ret_3m,ret_6m,ret_12m,above_ma50,above_ma200,rsi,beta,vol_ann,adv_vnd,from_52w_high,from_52w_low,value_score,quality_score,momentum_score,liquidity_score,composite
VJC,Công ty cổ phần Hàng không Vietjet,Hàng không,HOSE,125.6,104183.0,33.67,2.89,8.58,-5.4,0.05,13.31,False,False,43.44,0.67,39.51,175673448400.0,-25.47,27.57,11.4,33.3,73.7,80.9,44.9
VND,Công ty cổ phần Chứng khoán VNDIRECT,Chứng khoán,HOSE,16.4,25270.0,14.91,1.19,8.01,-7.87,-10.25,-29.1,False,False,41.94,1.15,40.36,164929208945.0,-37.04,18.0,49.5,31.6,56.2,78.3,49.4
VNM,Công ty Cổ phần Sữa Việt Nam,Thực phẩm đồ uống,HOSE,61.2,129159.0,13.6,4.17,30.65,7.86,-2.61,9.37,True,True,43.55,0.47,29.78,257774330500.0,-13.89,14.91,27.0,96.5,83.1,88.7,74.6
VPB,Ngân hàng Thương mại Cổ phần Việt Nam Thịnh Vượng,Ngân hàng,HOSE,26.95,224927.0,8.92,1.27,14.27,1.7,1.03,-17.63,True,True,64.08,1.2,35.28,421082925375.0,-21.63,14.29,61.5,59.6,83.1,93.9,76.4
VPG,Công ty Cổ phần Tập đoàn Việt Phát,Khác,HOSE,1.77,320.0,,0.16,-63.52,-40.2,-64.6,-79.91,False,False,35.56,0.67,43.77,360281635.0,-80.8,4.12,75.0,0.9,0.9,1.7,18.8
VPI,Công ty cổ phần Phát triển Bất động sản Văn Phú,Khác,HOSE,68.8,19555.0,56.39,4.2,7.44,13.91,20.28,23.96,True,True,89.29,0.51,27.32,142680128000.0,0.0,32.31,5.7,28.1,95.5,74.8,53.4
VRE,Công ty Cổ phần Vincom Retail,BĐS dân dụng,HOSE,26.3,66465.0,9.26,1.24,13.34,-12.44,-2.74,-11.01,True,False,59.14,1.68,51.56,146986150770.0,-37.26,23.47,60.8,56.1,56.5,76.5,58.2
VSC,Công ty cổ phần Container Việt Nam,Vận tải/Cảng,HOSE,14.4,8835.0,20.57,0.99,4.81,-28.36,-43.75,-54.79,False,False,43.75,1.22,49.02,166165907910.0,-56.1,13.39,46.6,14.9,3.1,79.1,28.8
VSH,Công ty Cổ phần Thủy điện Vĩnh Sơn - Sông Hinh,Khác,HOSE,41.45,10229.0,11.36,1.98,17.42,0.34,0.92,-3.1,True,True,38.97,0.0,13.25,334173130.0,-3.21,6.68,42.4,76.3,80.5,0.9,57.5
VTP,Tổng Công ty cổ phần Bưu chính Viettel,Khác,HOSE,52.2,12295.0,15.72,2.79,17.74,-7.46,-17.13,-17.18,True,False,39.45,0.62,39.32,42255033000.0,-35.39,16.52,26.0,78.9,48.5,49.6,46.7
